Brand Name,Series,Item model number,Operating System,Item Weight,Product Dimensions,Item Dimensions  L x W x H,Color,Processor Brand,Processor Count,Computer Memory Type,Hard Drive Rotational Speed,Optical Drive Type,Power Source,Batteries,Screen Size,Max Screen Resolution,Graphics Coprocessor,Chipset Brand,Card Description,Wireless Type,Number of USB 2.0 Ports,Number of USB 3.0 Ports,laptop_link,Hardware Platform,Flash Memory Size,Screen Resolution,Graphics Card Ram Size,Memory Speed,Average Battery Life (in hours),Package Dimensions,Rear Webcam Resolution,Voltage,Manufacturer,ASIN,Date First Available,National Stock Number
Lenovo,"ChromeBook Flex 5 13""",82B80006UX,Chrome OS,2.97 pounds,12.2 x 8.43 x 0.67 inches,12.2 x 8.43 x 0.67 inches,Graphite Grey,Intel,1,DDR4 SDRAM,7200 RPM,None,Battery Powered,1 Lithium Polymer batteries required. (included),13.3 inches,1920 x 1080 pixels,Intel Integrated Graphics,Intel,Integrated,802.11ax,,1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A0222120CE6KVIPXXDFK&url=%2FLenovo-Chromebook-i3-10110U-Integrated-82B80006UX%2Fdp%2FB086383HC7%2Fref%3Dsr_1_277_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921622%26sr%3D8-277-spons%26psc%3D1&qualifier=1592921621&id=2681326943344324&widgetName=sp_btf,Chrome,64,,,,10 hours,,,,,,,
ASUS,ZenBook 15,UX534FTC-AS77,Windows 10 Home,3.6 pounds,13.9 x 8.7 x 0.7 inches,13.9 x 8.7 x 0.7 inches,,Intel,4,DDR3 SDRAM,,No Optical Drive,,1 Lithium ion batteries required. (included),15.6 inches,1920 x 1080 pixels,NVIDIA GeForce GTX 1650,NVIDIA,Dedicated,802.11ax,,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_2?ie=UTF8&adId=A02214402P75R530RD419&url=%2FASUS-i7-10510U-ScreenPad-Compatible-UX534FTC-AS77%2Fdp%2FB0869JVMLY%2Fref%3Dsr_1_278_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921622%26sr%3D8-278-spons%26psc%3D1&qualifier=1592921621&id=2681326943344324&widgetName=sp_btf,PC,512,4096 x 2160 pixels,4 GB,,,,,,,,,
LG,LG gram,17Z90N-R.AAS9U1,Windows 10 Home,2.98 pounds,15 x 10.3 x 0.7 inches,15 x 10.3 x 0.7 inches,,Intel,4,DDR4 SDRAM,,No Optical Drive,Battery Powered,2 Lithium ion batteries required. (included),17 inches,2560 x 1600,,Intel,Integrated,802.11ax,,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A07640421984WL8RZLH5B&url=%2FLG-Gram-Laptop-Battery-Thunderbolt%2Fdp%2FB082XQR86P%2Fref%3Dsr_1_273_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921623%26sr%3D8-273-spons%26psc%3D1&qualifier=1592921623&id=49518437789855&widgetName=sp_atf_next,PC,16,,,,17 hours,,,,,,,
Acer,CB3-431,NX.GC2AA.007-cr,Chrome OS,3.42 pounds,13.43 x 9.31 x 0.67 inches,13.43 x 9.31 x 0.67 inches,Sparkly Silver,Intel,4,Unknown,,,,1 Lithium Metal batteries required.,14 inches,1920 x 1080 pixels,Intel HD Graphics,Intel,Integrated,802.11a/b/g/n/ac,1,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_2?ie=UTF8&adId=A02455552PBR5CJHHST9N&url=%2FAcer-Chromebook-Aluminum-Quad-Core-CB3-431-C5FM%2Fdp%2FB07CTVDG1Q%2Fref%3Dsr_1_274_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921623%26sr%3D8-274-spons%26psc%3D1&qualifier=1592921623&id=49518437789855&widgetName=sp_atf_next,Unknown,32 GB,,,2.24 GHz,12 hours,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-Premium-Computer-i7-7500U-Bluetooth/dp/B0851GPWBL/ref=sr_1_275?dchild=1&keywords=laptops&qid=1592921623&sr=8-275,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-OMEN-15-dc1054nr-Port%C3%A1til-videojuegos/dp/B07T1DZ7W7/ref=sr_1_276?dchild=1&keywords=laptops&qid=1592921623&sr=8-276,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/Dell-3500-Quad-Core-Bluetooth-Professional/dp/B07X5SQ65K/ref=sr_1_277?dchild=1&keywords=laptops&qid=1592921623&sr=8-277,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/Lenovo-Business-Processor-Graphics-Bluetooth/dp/B07WMXGZ4S/ref=sr_1_278?dchild=1&keywords=laptops&qid=1592921623&sr=8-278,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/Flagship-HP-Business-Dual-Core-Bluetooth/dp/B07LG276C9/ref=sr_1_279?dchild=1&keywords=laptops&qid=1592921623&sr=8-279,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/Apple-MD760LL-13-3-Inch-Dual-Core-Bluetooth/dp/B01LZORCUR/ref=sr_1_280?dchild=1&keywords=laptops&qid=1592921623&sr=8-280,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/Lenovo-Ideapad-Premium-i7-9750H-Keyboard/dp/B085GKZZ16/ref=sr_1_281?dchild=1&keywords=laptops&qid=1592921623&sr=8-281,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-15-Touchscreen-Quard-Core-Accessories/dp/B084QKCRK4/ref=sr_1_282?dchild=1&keywords=laptops&qid=1592921623&sr=8-282,,,,,,,,,,,,,
ASUS,VivoBook 15,F512JA-AS34,Windows 10 S,3.75 pounds,14.1 x 9.1 x 0.8 inches,14.1 x 9.1 x 0.8 inches,,Intel,2,DDR4 SDRAM,,No Optical Drive,,1 Lithium ion batteries required. (included),15.6 inches,1920 x 1080 pixels,Intel UHD Graphics,Intel,Integrated,802.11ac,2,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A02222762Y2WKMJRLRBZK&url=%2FASUS-VivoBook-i3-1005G1-Fingerprint-F512JA-AS34%2Fdp%2FB0869L1326%2Fref%3Dsr_1_283_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921623%26sr%3D8-283-spons%26psc%3D1&qualifier=1592921623&id=49518437789855&widgetName=sp_mtf,PC,128,1920 x 1080 pixels,8 GB,,,,,,,,,
Lenovo,"ChromeBook Flex 5 13""",82B80006UX,Chrome OS,2.97 pounds,12.2 x 8.43 x 0.67 inches,12.2 x 8.43 x 0.67 inches,Graphite Grey,Intel,1,DDR4 SDRAM,7200 RPM,None,Battery Powered,1 Lithium Polymer batteries required. (included),13.3 inches,1920 x 1080 pixels,Intel Integrated Graphics,Intel,Integrated,802.11ax,,1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_2?ie=UTF8&adId=A0222120CE6KVIPXXDFK&url=%2FLenovo-Chromebook-i3-10110U-Integrated-82B80006UX%2Fdp%2FB086383HC7%2Fref%3Dsr_1_284_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921623%26sr%3D8-284-spons%26psc%3D1&qualifier=1592921623&id=49518437789855&widgetName=sp_mtf,Chrome,64,,,,10 hours,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-Pavilion-15-6-inch-Graphics-Windows/dp/B07STG47GH/ref=sr_1_285?dchild=1&keywords=laptops&qid=1592921623&sr=8-285,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-BrightView-WLED-Backlit-Touchscreen-Quad-Core/dp/B084CXDQ7W/ref=sr_1_286?dchild=1&keywords=laptops&qid=1592921623&sr=8-286,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-Elitebook-Windows-Certified-Refurbishedd/dp/B0124J6KJO/ref=sr_1_287?dchild=1&keywords=laptops&qid=1592921623&sr=8-287,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/Sager-NP7877DW-17-3-Inch-i7-10875H-Windows/dp/B087Z44RCM/ref=sr_1_288?dchild=1&keywords=laptops&qid=1592921623&sr=8-288,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-X5-E8000-Processor-Personal-11-ak1020nr/dp/B07RQPZ4H2/ref=sr_1_289?dchild=1&keywords=laptops&qid=1592921623&sr=8-289,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-Dual-Core-A4-9120E-Processor-14-ds0070nr/dp/B07RXXBQNN/ref=sr_1_290?dchild=1&keywords=laptops&qid=1592921623&sr=8-290,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/Gaming-GeForce-i7-9750H-Windows-GL731GT-PH74/dp/B07X6X1QPH/ref=sr_1_291?dchild=1&keywords=laptops&qid=1592921623&sr=8-291,,,,,,,,,,,,,
Acer,Acer,Acer,Chrome OS,4.27 pounds,15.1 x 10.1 x 0.95 inches,15.1 x 10.1 x 0.95 inches,,Intel,4,DDR4 SDRAM,,,Battery Powered,,15.6 inches,1366 x 768,Intel HD Graphics,Intel,Integrated,Bluetooth,,,https://www.amazon.com/Acer-Chromebook-Business-Student-Bluetooth/dp/B087Z6D138/ref=sr_1_292?dchild=1&keywords=laptops&qid=1592921623&sr=8-292,PC,16 GB,1366 x 768,,,10 hours,,,,,,,
ASUS,ZenBook 15,UX534FTC-AS77,Windows 10 Home,3.6 pounds,13.9 x 8.7 x 0.7 inches,13.9 x 8.7 x 0.7 inches,,Intel,4,DDR3 SDRAM,,No Optical Drive,,1 Lithium ion batteries required. (included),15.6 inches,1920 x 1080 pixels,NVIDIA GeForce GTX 1650,NVIDIA,Dedicated,802.11ax,,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A02214402P75R530RD419&url=%2FASUS-i7-10510U-ScreenPad-Compatible-UX534FTC-AS77%2Fdp%2FB0869JVMLY%2Fref%3Dsr_1_293_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921623%26sr%3D8-293-spons%26psc%3D1&qualifier=1592921623&id=49518437789855&widgetName=sp_btf,PC,512,4096 x 2160 pixels,4 GB,,,,,,,,,
Lenovo,"IdeaPad 3 14""",81W0003QUS,Windows 10,3.3 pounds,12.88 x 9.49 x 0.78 inches,12.88 x 9.49 x 0.78 inches,Abyss Blye,AMD,1,DDR4 SDRAM,7200 RPM,None,Battery Powered,1 Lithium Polymer batteries required. (included),14 inches,1920 x 1080 pixels,AMD Integrated Graphics,AMD,Integrated,802.11ac,1,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_2?ie=UTF8&adId=A04052102LURNB4D4RAI6&url=%2FLenovo-IdeaPad-Processor-Graphics-81W0003QUS%2Fdp%2FB0862269YP%2Fref%3Dsr_1_294_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921623%26sr%3D8-294-spons%26psc%3D1&qualifier=1592921623&id=49518437789855&widgetName=sp_btf,,,,,,,,,,,,,
Lenovo,"IdeaPad 3 14""",81W0003QUS,Windows 10,3.3 pounds,12.88 x 9.49 x 0.78 inches,12.88 x 9.49 x 0.78 inches,Abyss Blye,AMD,1,DDR4 SDRAM,7200 RPM,None,Battery Powered,1 Lithium Polymer batteries required. (included),14 inches,1920 x 1080 pixels,AMD Integrated Graphics,AMD,Integrated,802.11ac,1,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A04052102LURNB4D4RAI6&url=%2FLenovo-IdeaPad-Processor-Graphics-81W0003QUS%2Fdp%2FB0862269YP%2Fref%3Dsr_1_289_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921624%26sr%3D8-289-spons%26psc%3D1&qualifier=1592921624&id=4214125062431823&widgetName=sp_atf_next,,,,,,,,,,,,,
LG,LG gram,17Z90N-R.AAS9U1,Windows 10 Home,2.98 pounds,15 x 10.3 x 0.7 inches,15 x 10.3 x 0.7 inches,,Intel,4,DDR4 SDRAM,,No Optical Drive,Battery Powered,2 Lithium ion batteries required. (included),17 inches,2560 x 1600,,Intel,Integrated,802.11ax,,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_2?ie=UTF8&adId=A07640421984WL8RZLH5B&url=%2FLG-Gram-Laptop-Battery-Thunderbolt%2Fdp%2FB082XQR86P%2Fref%3Dsr_1_290_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921624%26sr%3D8-290-spons%26psc%3D1&qualifier=1592921624&id=4214125062431823&widgetName=sp_atf_next,PC,16,,,,17 hours,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-Pavilion-Touchscreen-Quad-Core-Backlit/dp/B088439LKB/ref=sr_1_291?dchild=1&keywords=laptops&qid=1592921624&sr=8-291,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/B07NGHQFNS/ref=sr_1_292?dchild=1&keywords=laptops&qid=1592921624&sr=8-292,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-Intel-i3-8130U-128GB-Laptop/dp/B07H8VG41H/ref=sr_1_293?dchild=1&keywords=laptops&qid=1592921624&sr=8-293,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-i3-7100U-Graphics-Bluetooth-Windows/dp/B07VMB99VX/ref=sr_1_294?dchild=1&keywords=laptops&qid=1592921624&sr=8-294,,,,,,,,,,,,,
HP,HP Lightweight,15-DY1023DX,Windows 10 S,3.86 pounds,17 x 15 x 4 inches,17 x 15 x 4 inches,Natural Silver,Intel,4,DDR SDRAM,,,AC,1 Lithium Polymer batteries required. (included),15.6 inches,1366x768 pixels,IntelUHD,Intel,,802.11ac,,,https://www.amazon.com/dp/B083XCX17B/ref=sr_1_295?dchild=1&keywords=laptops&qid=1592921624&sr=8-295,PC,256 GB,1366x768,,,,,,,,,,
Lenovo,Lenovo,Lenovo,Windows 10,6.2 pounds,12.8 x 9.2 x 0.7 inches,12.8 x 9.2 x 0.7 inches,,AMD,4,DDR3 SDRAM,5400 RPM,DVD±RW,,1 Lithium ion batteries required.,17.3 inches,1400 x 900 pixels,Default_no_selection_value,AMD,Integrated,Bluetooth,,3,https://www.amazon.com/Lenovo-Newest-L340-17-Bluetooth-Windows/dp/B07TVR5TP3/ref=sr_1_296?dchild=1&keywords=laptops&qid=1592921624&sr=8-296,PC,1,1400 x 900,2 MB,,,,,,,,,
Dell,D15,D15 3000,Windows 10 Pro,5.99 pounds,14.96 x 10.16 x 0.89 inches,14.96 x 10.16 x 0.89 inches,Black,AMD,2,SDRAM,,,AC & Battery,1 Lithium ion batteries required. (included),15.6 inches,1366x768 lines_per_inch,Integrated HD(720P),AMD,Integrated,802.11ac,2,,https://www.amazon.com/D15-3000/dp/B088DJDY3S/ref=sr_1_297?dchild=1&keywords=laptops&qid=1592921624&sr=8-297,PC,,1366x768,,2666 MHz,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/ASUS-ProArt-StudioBook-Mobile-Workstation/dp/B086QYCQ8G/ref=sr_1_298?dchild=1&keywords=laptops&qid=1592921624&sr=8-298,,,,,,,,,,,,,
ASUS,VivoBook 15,F512JA-AS34,Windows 10 S,3.75 pounds,14.1 x 9.1 x 0.8 inches,14.1 x 9.1 x 0.8 inches,,Intel,2,DDR4 SDRAM,,No Optical Drive,,1 Lithium ion batteries required. (included),15.6 inches,1920 x 1080 pixels,Intel UHD Graphics,Intel,Integrated,802.11ac,2,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A02222762Y2WKMJRLRBZK&url=%2FASUS-VivoBook-i3-1005G1-Fingerprint-F512JA-AS34%2Fdp%2FB0869L1326%2Fref%3Dsr_1_299_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921624%26sr%3D8-299-spons%26psc%3D1&qualifier=1592921624&id=4214125062431823&widgetName=sp_mtf,PC,128,1920 x 1080 pixels,8 GB,,,,,,,,,
Lenovo,"ChromeBook Flex 5 13""",82B80006UX,Chrome OS,2.97 pounds,12.2 x 8.43 x 0.67 inches,12.2 x 8.43 x 0.67 inches,Graphite Grey,Intel,1,DDR4 SDRAM,7200 RPM,None,Battery Powered,1 Lithium Polymer batteries required. (included),13.3 inches,1920 x 1080 pixels,Intel Integrated Graphics,Intel,Integrated,802.11ax,,1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_2?ie=UTF8&adId=A0222120CE6KVIPXXDFK&url=%2FLenovo-Chromebook-i3-10110U-Integrated-82B80006UX%2Fdp%2FB086383HC7%2Fref%3Dsr_1_300_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921624%26sr%3D8-300-spons%26psc%3D1&qualifier=1592921624&id=4214125062431823&widgetName=sp_mtf,Chrome,64,,,,10 hours,,,,,,,
HP,ProBook 640 G1,ProBook 640 G1,Windows 10 64 Bit-Multi-Language Supports English/Spanish/French,,13.39 x 9.33 x 0.99 inches,13.39 x 9.33 x 0.99 inches,,Intel,2,DDR3 SDRAM,,,,,14 inches,,Intel,Intel,Integrated,,,,https://www.amazon.com/HP-ProBook-640-G1-Multi-Language/dp/B084VR1Q45/ref=sr_1_301?dchild=1&keywords=laptops&qid=1592921624&sr=8-301,PC,,,,,,,,,,,,
HP,Hp pavilion,hp pavilion,Windows 10,4.25 pounds,14.88 x 9.93 x 0.89 inches,14.88 x 9.93 x 0.89 inches,Mineral Silver,Intel,4,SDRAM,5400 RPM,,Battery Powered,1 Lithium ion batteries required. (included),15.6 inches,1920 x 1080,Intel UHD Graphics 620,Intel,Integrated,802.11b/g,,,https://www.amazon.com/HP-Pavilion-Flagship-Performance-Quad-Core/dp/B077FXP2L9/ref=sr_1_302?dchild=1&keywords=laptops&qid=1592921624&sr=8-302,PC,256 GB,,,1.8 GHz,,,,,,,,
HP,15-DA0002DX,15-DA0002DX,Windows 10 Home,3.9 pounds,17.5 x 12 x 2.8 inches,17.5 x 12 x 2.8 inches,Silver,Intel,1,DDR4 SDRAM,,None,,1 Lithium Polymer batteries required. (included),15.6 inches,1366 x 768,Intel HD Graphics 620,Intel,Integrated,802.11b,1,1,https://www.amazon.com/HP-Touchscreen-Quad-core-i5-8250U-Bluetooth/dp/B07K23MWKV/ref=sr_1_303?dchild=1&keywords=laptops&qid=1592921624&sr=8-303,PC,128,1366x768,128 GB,2400 MHz,10.25 hours,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/Lenovo-ThinkPad-Workstation-i7-9850H-Six-Core/dp/B084WZH7ZL/ref=sr_1_304?dchild=1&keywords=laptops&qid=1592921624&sr=8-304,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/B07XZ21HH7/ref=sr_1_305?dchild=1&keywords=laptops&qid=1592921624&sr=8-305,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/Acer-Display-i7-9750H-Keyboard-A715-74G-71WS/dp/B07V3Q8478/ref=sr_1_306?dchild=1&keywords=laptops&qid=1592921624&sr=8-306,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/Another-Teen-Movie-Jaime-Pressly/dp/B000P427PW/ref=sr_1_307?dchild=1&keywords=laptops&qid=1592921624&sr=8-307,,,,,,,,,,,,,
HP,Chromebook,11-v010nr,Chrome OS,2.51 pounds,8.07 x 11.26 x 0.72 inches,8.07 x 11.26 x 0.72 inches,Black,Intel,2,Unknown,,No Optical Drive,,1 Lithium Polymer batteries required. (included),11.6 inches,1366x768 pixels,Intel HD Graphics 400,Intel,Integrated,802.11ac,1,1,https://www.amazon.com/HP-Chromebook-16GB-eMMC-Chrome/dp/B01KWCIC8C/ref=sr_1_308?dchild=1&keywords=laptops&qid=1592921624&sr=8-308,Unknown,16,,,1.6 GHz,12.5 hours,,,,,,,
ASUS,ZenBook 15,UX534FTC-AS77,Windows 10 Home,3.6 pounds,13.9 x 8.7 x 0.7 inches,13.9 x 8.7 x 0.7 inches,,Intel,4,DDR3 SDRAM,,No Optical Drive,,1 Lithium ion batteries required. (included),15.6 inches,1920 x 1080 pixels,NVIDIA GeForce GTX 1650,NVIDIA,Dedicated,802.11ax,,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A02214402P75R530RD419&url=%2FASUS-i7-10510U-ScreenPad-Compatible-UX534FTC-AS77%2Fdp%2FB0869JVMLY%2Fref%3Dsr_1_309_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921624%26sr%3D8-309-spons%26psc%3D1&qualifier=1592921624&id=4214125062431823&widgetName=sp_btf,PC,512,4096 x 2160 pixels,4 GB,,,,,,,,,
ASUS,C302CA-DH54,C302CA-DH54,Chrome OS,2.65 pounds,12 x 8.3 x 0.5 inches,12 x 8.3 x 0.5 inches,Silver,Intel,2,DDR3 SDRAM,10000 RPM,None,Battery Powered,1 Lithium Polymer batteries required. (included),12.5 inches,1920 x 1080 pixels,Intel HD Graphics,Intel,Integrated,802.11ac,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_2?ie=UTF8&adId=A08805782FR78PGHSF879&url=%2FChromebook-C302CA-DH54-12-5-inch-Touchscreen-Convertible%2Fdp%2FB074VB8VT5%2Fref%3Dsr_1_310_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921624%26sr%3D8-310-spons%26psc%3D1&qualifier=1592921624&id=4214125062431823&widgetName=sp_btf,Unknown,64,,,,10 hours,,,19 volts,,,,
Dell,Latitude 12 7000 Series 7480 Notebook PC,94249_L7480-I5Z258-REF,Windows 10 Professional,3 pounds,8.7 x 13.03 x 0.72 inches,8.7 x 13.03 x 0.72 inches,,Intel,2,DDR4 SDRAM,,No Optical Drive,AC & Battery,1 Lithium ion batteries required. (included),14 inches,1366 x 768,Intel HD Graphics 520,Intel,Integrated,802.11ac,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A0986621J52SKLY1PLDR&url=%2FDell-Latitude-7000-Business-UltraBook%2Fdp%2FB07BC59CBD%2Fref%3Dsr_1_305_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921626%26sr%3D8-305-spons%26psc%3D1&qualifier=1592921625&id=8829454450828959&widgetName=sp_atf_next,PC,256,1366x768,2 MB,2133 GHz,1.5 hours,,1 	MP	,,,,,
LG,LG gram,17Z90N-R.AAS9U1,Windows 10 Home,2.98 pounds,15 x 10.3 x 0.7 inches,15 x 10.3 x 0.7 inches,,Intel,4,DDR4 SDRAM,,No Optical Drive,Battery Powered,2 Lithium ion batteries required. (included),17 inches,2560 x 1600,,Intel,Integrated,802.11ax,,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_2?ie=UTF8&adId=A07640421984WL8RZLH5B&url=%2FLG-Gram-Laptop-Battery-Thunderbolt%2Fdp%2FB082XQR86P%2Fref%3Dsr_1_306_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921626%26sr%3D8-306-spons%26psc%3D1&qualifier=1592921625&id=8829454450828959&widgetName=sp_atf_next,PC,16,,,,17 hours,,,,,,,
HP,HP 15,HP 15,Windows 10,4.85 pounds,14.11 x 9.53 x 0.71 inches,14.11 x 9.53 x 0.71 inches,Natural Silver,Intel,2,DDR4 SDRAM,,,AC & Battery,1 Lithium ion batteries required. (included),15.6 inches,1366x768,Intel UHD Graphics,Intel,,802.11ac,1,,https://www.amazon.com/HP-Flagship-i3-1005G1-Processor-Bluetooth/dp/B0818MNT4H/ref=sr_1_307?dchild=1&keywords=laptops&qid=1592921626&sr=8-307,PC,128 GB,1366x768,,2666,,,,,,,,
ASUS,VivoBook 15,F512JA-AS34,Windows 10 S,3.75 pounds,14.1 x 9.1 x 0.8 inches,14.1 x 9.1 x 0.8 inches,,Intel,2,DDR4 SDRAM,,No Optical Drive,,1 Lithium ion batteries required. (included),15.6 inches,1920 x 1080 pixels,Intel UHD Graphics,Intel,Integrated,802.11ac,2,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A02222762Y2WKMJRLRBZK&url=%2FASUS-VivoBook-i3-1005G1-Fingerprint-F512JA-AS34%2Fdp%2FB0869L1326%2Fref%3Dsr_1_308_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921626%26sr%3D8-308-spons%26psc%3D1&qualifier=1592921625&id=8829454450828959&widgetName=sp_mtf,PC,128,1920 x 1080 pixels,8 GB,,,,,,,,,
Lenovo,"ChromeBook Flex 5 13""",82B80006UX,Chrome OS,2.97 pounds,12.2 x 8.43 x 0.67 inches,12.2 x 8.43 x 0.67 inches,Graphite Grey,Intel,1,DDR4 SDRAM,7200 RPM,None,Battery Powered,1 Lithium Polymer batteries required. (included),13.3 inches,1920 x 1080 pixels,Intel Integrated Graphics,Intel,Integrated,802.11ax,,1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_2?ie=UTF8&adId=A0222120CE6KVIPXXDFK&url=%2FLenovo-Chromebook-i3-10110U-Integrated-82B80006UX%2Fdp%2FB086383HC7%2Fref%3Dsr_1_309_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921626%26sr%3D8-309-spons%26psc%3D1&qualifier=1592921625&id=8829454450828959&widgetName=sp_mtf,Chrome,64,,,,10 hours,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.com/HP-Notebook-Laptop-i5-8250U-Processor/dp/B07QMLJVLH/ref=sr_1_310?dchild=1&keywords=laptops&qid=1592921626&sr=8-310,,,,,,,,,,,,,
